x,y,UTC_DATE,UTC_DAY,WINDCHILL_FLAG,LOCAL_HOUR,WIND_SPEED_FLAG,WIND_SPEED,HUMIDEX,ID,PROVINCE_CODE,WEATHER_ENG_DESC,TEMP_FLAG,LOCAL_YEAR,PRECIP_AMOUNT_FLAG,LOCAL_DAY,HUMIDEX_FLAG,STATION_PRESSURE_FLAG,UTC_YEAR,VISIBILITY_FLAG,WIND_DIRECTION_FLAG,TEMP,UTC_MONTH,CLIMATE_IDENTIFIER,DEW_POINT_TEMP_FLAG,WINDCHILL,RELATIVE_HUMIDITY_FLAG,WIND_DIRECTION,PRECIP_AMOUNT,DEW_POINT_TEMP,STATION_PRESSURE,LOCAL_DATE,LOCAL_MONTH,WEATHER_FRE_DESC,RELATIVE_HUMIDITY,VISIBILITY,STATION_NAME
-113.57944444444445,53.31,2018-06-09T01:00:00,9,,18,,3,26,3012216.2018.6.8.18,AB,NA,,2018,,8,,,2018,,,26.3,6,3012216,,,,7,,6.0,92.48,2018-06-08 18:00:00,6,ND,27,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T02:00:00,9,,19,,18,25,3012216.2018.6.8.19,AB,NA,,2018,,8,,,2018,,,25.0,6,3012216,,,,12,,5.9,92.45,2018-06-08 19:00:00,6,ND,29,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T03:00:00,9,,20,,15,,3012216.2018.6.8.20,AB,Mainly Clear,,2018,,8,,,2018,,,23.3,6,3012216,,,,8,,8.2,92.43,2018-06-08 20:00:00,6,Généralement dégagé,38,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T04:00:00,9,,21,,20,,3012216.2018.6.8.21,AB,NA,,2018,,8,,,2018,,,21.4,6,3012216,,,,8,,9.8,92.42,2018-06-08 21:00:00,6,ND,47,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T05:00:00,9,,22,,23,,3012216.2018.6.8.22,AB,NA,,2018,,8,,,2018,,,19.4,6,3012216,,,,10,,13.0,92.4,2018-06-08 22:00:00,6,ND,66,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T06:00:00,9,,23,,24,,3012216.2018.6.8.23,AB,Mainly Clear,,2018,,8,,,2018,,,18.6,6,3012216,,,,10,,14.2,92.35,2018-06-08 23:00:00,6,Généralement dégagé,75,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T07:00:00,9,,0,,27,,3012216.2018.6.9.0,AB,NA,,2018,,9,,,2018,,,17.9,6,3012216,,,,11,,12.4,92.29,2018-06-09 00:00:00,6,ND,70,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T08:00:00,9,,1,,25,,3012216.2018.6.9.1,AB,NA,,2018,,9,,,2018,,,17.2,6,3012216,,,,11,,10.8,92.21,2018-06-09 01:00:00,6,ND,66,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T09:00:00,9,,2,,24,,3012216.2018.6.9.2,AB,Mostly Cloudy,,2018,,9,,,2018,,,16.3,6,3012216,,,,12,,10.5,92.14,2018-06-09 02:00:00,6,Généralement nuageux,68,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T10:00:00,9,,3,,27,,3012216.2018.6.9.3,AB,NA,,2018,,9,,,2018,,,15.8,6,3012216,,,,12,,9.7,92.06,2018-06-09 03:00:00,6,ND,67,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T11:00:00,9,,4,,16,,3012216.2018.6.9.4,AB,NA,,2018,,9,,,2018,,,13.7,6,3012216,,,,12,,8.6,92.07,2018-06-09 04:00:00,6,ND,71,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T12:00:00,9,,5,,19,,3012216.2018.6.9.5,AB,Mostly Cloudy,,2018,,9,,,2018,,,13.0,6,3012216,,,,13,,7.6,92.05,2018-06-09 05:00:00,6,Généralement nuageux,69,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T13:00:00,9,,6,,13,,3012216.2018.6.9.6,AB,NA,,2018,,9,,,2018,,,14.6,6,3012216,,,,17,,6.8,92.07,2018-06-09 06:00:00,6,ND,59,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T14:00:00,9,,7,,13,,3012216.2018.6.9.7,AB,NA,,2018,,9,,,2018,,,16.5,6,3012216,,,,18,,6.8,92.07,2018-06-09 07:00:00,6,ND,52,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T15:00:00,9,,8,,14,,3012216.2018.6.9.8,AB,Mostly Cloudy,,2018,,9,,,2018,,,19.0,6,3012216,,,,15,,7.5,92.03,2018-06-09 08:00:00,6,Généralement nuageux,47,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T16:00:00,9,,9,,23,,3012216.2018.6.9.9,AB,NA,,2018,,9,,,2018,,,21.6,6,3012216,,,,17,,6.6,92.03,2018-06-09 09:00:00,6,ND,37,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T17:00:00,9,,10,,21,,3012216.2018.6.9.10,AB,NA,,2018,,9,,,2018,,,21.1,6,3012216,,,,15,,5.1,91.98,2018-06-09 10:00:00,6,ND,35,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T18:00:00,9,,11,,18,,3012216.2018.6.9.11,AB,Mostly Cloudy,,2018,,9,,,2018,,,23.1,6,3012216,,,,11,,6.5,91.86,2018-06-09 11:00:00,6,Généralement nuageux,34,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T19:00:00,9,,12,,26,,3012216.2018.6.9.12,AB,Rain Showers,,2018,,9,,,2018,,,22.4,6,3012216,,,,16,,7.8,91.9,2018-06-09 12:00:00,6,Averses de pluie,38,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T20:00:00,9,,13,,19,,3012216.2018.6.9.13,AB,Rain Showers,,2018,,9,,,2018,,,21.2,6,3012216,,,,12,,10.8,91.87,2018-06-09 13:00:00,6,Averses de pluie,51,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T21:00:00,9,,14,,18,,3012216.2018.6.9.14,AB,Cloudy,,2018,,9,,,2018,,,23.9,6,3012216,,,,21,,8.1,91.73,2018-06-09 14:00:00,6,Nuageux,36,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T22:00:00,9,,15,,21,26,3012216.2018.6.9.15,AB,NA,,2018,,9,,,2018,,,25.3,6,3012216,,,,17,,8.2,91.68,2018-06-09 15:00:00,6,ND,33,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-09T23:00:00,9,,16,,16,26,3012216.2018.6.9.16,AB,NA,,2018,,9,,,2018,,,25.1,6,3012216,,,,16,,8.7,91.64,2018-06-09 16:00:00,6,ND,35,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T00:00:00,10,,17,,18,26,3012216.2018.6.9.17,AB,Rain Showers,,2018,,9,,,2018,,,25.1,6,3012216,,,,12,,10.0,91.61,2018-06-09 17:00:00,6,Averses de pluie,38,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T01:00:00,10,,18,,14,,3012216.2018.6.9.18,AB,NA,,2018,,9,,,2018,,,23.3,6,3012216,,,,16,,8.8,91.5,2018-06-09 18:00:00,6,ND,39,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T02:00:00,10,,19,,20,,3012216.2018.6.9.19,AB,Rain Showers,,2018,,9,,,2018,,,22.1,6,3012216,,,,25,,9.6,91.58,2018-06-09 19:00:00,6,Averses de pluie,45,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T03:00:00,10,,20,,22,,3012216.2018.6.9.20,AB,Cloudy,,2018,,9,,,2018,,,16.8,6,3012216,,,,30,,12.2,91.8,2018-06-09 20:00:00,6,Nuageux,74,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T04:00:00,10,,21,,22,,3012216.2018.6.9.21,AB,NA,,2018,,9,,,2018,,,15.3,6,3012216,,,,31,,11.6,91.75,2018-06-09 21:00:00,6,ND,79,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T05:00:00,10,,22,,18,,3012216.2018.6.9.22,AB,Rain Showers,,2018,,9,,,2018,,,13.8,6,3012216,,,,32,,11.6,91.79,2018-06-09 22:00:00,6,Averses de pluie,86,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T06:00:00,10,,23,,17,,3012216.2018.6.9.23,AB,Mostly Cloudy,,2018,,9,,,2018,,,13.6,6,3012216,,,,35,,10.8,91.8,2018-06-09 23:00:00,6,Généralement nuageux,83,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T07:00:00,10,,0,,17,,3012216.2018.6.10.0,AB,NA,,2018,,10,,,2018,,,12.0,6,3012216,,,,34,,10.2,91.71,2018-06-10 00:00:00,6,ND,89,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T08:00:00,10,,1,,14,,3012216.2018.6.10.1,AB,NA,,2018,,10,,,2018,,,12.5,6,3012216,,,,31,,10.6,91.8,2018-06-10 01:00:00,6,ND,88,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T09:00:00,10,,2,,20,,3012216.2018.6.10.2,AB,Cloudy,,2018,,10,,,2018,,,12.2,6,3012216,,,,31,,10.2,91.79,2018-06-10 02:00:00,6,Nuageux,87,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T10:00:00,10,,3,,16,,3012216.2018.6.10.3,AB,Rain Showers,,2018,,10,,,2018,,,12.2,6,3012216,,,,31,,9.8,91.78,2018-06-10 03:00:00,6,Averses de pluie,85,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T11:00:00,10,,4,,12,,3012216.2018.6.10.4,AB,Rain Showers,,2018,,10,,,2018,,,12.0,6,3012216,,,,31,,10.2,91.77,2018-06-10 04:00:00,6,Averses de pluie,89,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T12:00:00,10,,5,,19,,3012216.2018.6.10.5,AB,Rain Showers,,2018,,10,,,2018,,,11.9,6,3012216,,,,32,,10.3,91.66,2018-06-10 05:00:00,6,Averses de pluie,90,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T13:00:00,10,,6,,16,,3012216.2018.6.10.6,AB,"Heavy Rain Showers,Fog",,2018,,10,,,2018,,,11.6,6,3012216,,,,31,,10.5,91.66,2018-06-10 06:00:00,6,"Averses de pluie forte,Brouillard",93,6.4,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T14:00:00,10,,7,,13,,3012216.2018.6.10.7,AB,"Rain Showers,Fog",,2018,,10,,,2018,,,11.3,6,3012216,,,,32,,10.3,91.59,2018-06-10 07:00:00,6,"Averses de pluie,Brouillard",93,8.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T15:00:00,10,,8,,21,,3012216.2018.6.10.8,AB,Rain Showers,,2018,,10,,,2018,,,11.2,6,3012216,,,,30,,10.0,91.57,2018-06-10 08:00:00,6,Averses de pluie,92,12.9,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T16:00:00,10,,9,,19,,3012216.2018.6.10.9,AB,NA,,2018,,10,,,2018,,,10.9,6,3012216,,,,29,,9.8,91.56,2018-06-10 09:00:00,6,ND,93,19.3,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T17:00:00,10,,10,,22,,3012216.2018.6.10.10,AB,Rain Showers,,2018,,10,,,2018,,,10.3,6,3012216,,,,31,,9.1,91.47,2018-06-10 10:00:00,6,Averses de pluie,92,19.3,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T18:00:00,10,,11,,26,,3012216.2018.6.10.11,AB,Rain Showers,,2018,,10,,,2018,,,9.8,6,3012216,,,,30,,8.3,91.42,2018-06-10 11:00:00,6,Averses de pluie,90,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T19:00:00,10,,12,,21,,3012216.2018.6.10.12,AB,Fog,,2018,,10,,,2018,,,9.8,6,3012216,,,,29,,8.5,91.4,2018-06-10 12:00:00,6,Brouillard,92,9.7,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T20:00:00,10,,13,,19,,3012216.2018.6.10.13,AB,"Rain,Fog",,2018,,10,,,2018,,,9.7,6,3012216,,,,30,,8.8,91.38,2018-06-10 13:00:00,6,"Pluie,Brouillard",95,6.4,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T21:00:00,10,,14,,19,,3012216.2018.6.10.14,AB,"Rain,Fog",,2018,,10,,,2018,,,9.6,6,3012216,,,,28,,9.0,91.37,2018-06-10 14:00:00,6,"Pluie,Brouillard",96,4.8,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T22:00:00,10,,15,,35,,3012216.2018.6.10.15,AB,"Rain,Fog",,2018,,10,,,2018,,,8.5,6,3012216,,,,27,,7.7,91.38,2018-06-10 15:00:00,6,"Pluie,Brouillard",95,3.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-10T23:00:00,10,,16,,35,,3012216.2018.6.10.16,AB,"Rain,Fog",,2018,,10,,,2018,,,7.6,6,3012216,,,,27,,6.6,91.41,2018-06-10 16:00:00,6,"Pluie,Brouillard",94,4,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T00:00:00,11,,17,,39,,3012216.2018.6.10.17,AB,"Rain,Fog",,2018,,10,,,2018,,,7.1,6,3012216,,,,28,,5.8,91.4,2018-06-10 17:00:00,6,"Pluie,Brouillard",92,8.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T01:00:00,11,,18,,36,,3012216.2018.6.10.18,AB,"Rain,Fog",,2018,,10,,,2018,,,6.2,6,3012216,,,,28,,4.9,91.45,2018-06-10 18:00:00,6,"Pluie,Brouillard",91,6.4,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T02:00:00,11,,19,,37,,3012216.2018.6.10.19,AB,"Rain,Fog",,2018,,10,,,2018,,,6.2,6,3012216,,,,28,,4.6,91.5,2018-06-10 19:00:00,6,"Pluie,Brouillard",90,9.7,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T03:00:00,11,,20,,37,,3012216.2018.6.10.20,AB,"Moderate Rain,Fog",,2018,,10,,,2018,,,5.6,6,3012216,,,,27,,4.4,91.49,2018-06-10 20:00:00,6,"Pluie modérée,Brouillard",92,6.4,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T04:00:00,11,,21,,37,,3012216.2018.6.10.21,AB,"Moderate Rain,Fog",,2018,,10,,,2018,,,5.8,6,3012216,,,,27,,4.5,91.48,2018-06-10 21:00:00,6,"Pluie modérée,Brouillard",91,6.4,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T05:00:00,11,,22,,39,,3012216.2018.6.10.22,AB,"Rain,Fog",,2018,,10,,,2018,,,5.8,6,3012216,,,,27,,4.2,91.48,2018-06-10 22:00:00,6,"Pluie,Brouillard",90,8.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T06:00:00,11,,23,,37,,3012216.2018.6.10.23,AB,"Rain,Fog",,2018,,10,,,2018,,,6.1,6,3012216,,,,27,,4.6,91.49,2018-06-10 23:00:00,6,"Pluie,Brouillard",90,9.7,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T07:00:00,11,,0,,27,,3012216.2018.6.11.0,AB,Moderate Rain,,2018,,11,,,2018,,,6.3,6,3012216,,,,28,,5.1,91.44,2018-06-11 00:00:00,6,Pluie modérée,92,12.9,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T08:00:00,11,,1,,37,,3012216.2018.6.11.1,AB,Moderate Rain,,2018,,11,,,2018,,,6.5,6,3012216,,,,27,,5.3,91.38,2018-06-11 01:00:00,6,Pluie modérée,92,12.9,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T09:00:00,11,,2,,28,,3012216.2018.6.11.2,AB,Rain,,2018,,11,,,2018,,,6.8,6,3012216,,,,28,,5.2,91.43,2018-06-11 02:00:00,6,Pluie,89,16.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T10:00:00,11,,3,,39,,3012216.2018.6.11.3,AB,Rain,,2018,,11,,,2018,,,6.8,6,3012216,,,,28,,5.0,91.45,2018-06-11 03:00:00,6,Pluie,88,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T11:00:00,11,,4,,40,,3012216.2018.6.11.4,AB,Rain,,2018,,11,,,2018,,,6.6,6,3012216,,,,27,,4.9,91.47,2018-06-11 04:00:00,6,Pluie,89,16.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T12:00:00,11,,5,,46,,3012216.2018.6.11.5,AB,Rain,,2018,,11,,,2018,,,6.6,6,3012216,,,,28,,4.8,91.49,2018-06-11 05:00:00,6,Pluie,88,16.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T13:00:00,11,,6,,35,,3012216.2018.6.11.6,AB,Rain,,2018,,11,,,2018,,,6.7,6,3012216,,,,27,,5.1,91.5,2018-06-11 06:00:00,6,Pluie,89,19.3,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T14:00:00,11,,7,,43,,3012216.2018.6.11.7,AB,Rain,,2018,,11,,,2018,,,7.2,6,3012216,,,,27,,4.9,91.5,2018-06-11 07:00:00,6,Pluie,85,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T15:00:00,11,,8,,52,,3012216.2018.6.11.8,AB,Rain,,2018,,11,,,2018,,,8.3,6,3012216,,,,27,,4.5,91.49,2018-06-11 08:00:00,6,Pluie,77,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T16:00:00,11,,9,,48,,3012216.2018.6.11.9,AB,Rain,,2018,,11,,,2018,,,8.9,6,3012216,,,,27,,4.5,91.49,2018-06-11 09:00:00,6,Pluie,74,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T17:00:00,11,,10,,47,,3012216.2018.6.11.10,AB,Rain,,2018,,11,,,2018,,,9.5,6,3012216,,,,26,,4.0,91.51,2018-06-11 10:00:00,6,Pluie,68,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T18:00:00,11,,11,,50,,3012216.2018.6.11.11,AB,Cloudy,,2018,,11,,,2018,,,12.0,6,3012216,,,,27,,2.4,91.5,2018-06-11 11:00:00,6,Nuageux,51,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T19:00:00,11,,12,,43,,3012216.2018.6.11.12,AB,NA,,2018,,11,,,2018,,,13.4,6,3012216,,,,28,,2.3,91.51,2018-06-11 12:00:00,6,ND,47,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T20:00:00,11,,13,,40,,3012216.2018.6.11.13,AB,NA,,2018,,11,,,2018,,,14.3,6,3012216,,,,28,,1.5,91.54,2018-06-11 13:00:00,6,ND,42,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T21:00:00,11,,14,,55,,3012216.2018.6.11.14,AB,Cloudy,,2018,,11,,,2018,,,13.7,6,3012216,,,,27,,-0.2,91.59,2018-06-11 14:00:00,6,Nuageux,38,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T22:00:00,11,,15,,55,,3012216.2018.6.11.15,AB,NA,,2018,,11,,,2018,,,14.2,6,3012216,,,,27,,-0.6,91.64,2018-06-11 15:00:00,6,ND,36,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-11T23:00:00,11,,16,,51,,3012216.2018.6.11.16,AB,NA,,2018,,11,,,2018,,,14.0,6,3012216,,,,28,,-1.9,91.69,2018-06-11 16:00:00,6,ND,33,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T00:00:00,12,,17,,51,,3012216.2018.6.11.17,AB,Cloudy,,2018,,11,,,2018,,,14.0,6,3012216,,,,28,,-2.1,91.74,2018-06-11 17:00:00,6,Nuageux,33,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T01:00:00,12,,18,,35,,3012216.2018.6.11.18,AB,NA,,2018,,11,,,2018,,,13.4,6,3012216,,,,27,,-1.1,91.78,2018-06-11 18:00:00,6,ND,37,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T02:00:00,12,,19,,31,,3012216.2018.6.11.19,AB,NA,,2018,,11,,,2018,,,12.9,6,3012216,,,,27,,-0.9,91.82,2018-06-11 19:00:00,6,ND,38,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T03:00:00,12,,20,,29,,3012216.2018.6.11.20,AB,Cloudy,,2018,,11,,,2018,,,12.8,6,3012216,,,,27,,-1.6,91.87,2018-06-11 20:00:00,6,Nuageux,37,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T04:00:00,12,,21,,40,,3012216.2018.6.11.21,AB,NA,,2018,,11,,,2018,,,13.1,6,3012216,,,,27,,-2.2,91.87,2018-06-11 21:00:00,6,ND,35,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T05:00:00,12,,22,,31,,3012216.2018.6.11.22,AB,NA,,2018,,11,,,2018,,,12.7,6,3012216,,,,28,,-2.0,91.91,2018-06-11 22:00:00,6,ND,36,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T06:00:00,12,,23,,34,,3012216.2018.6.11.23,AB,Cloudy,,2018,,11,,,2018,,,12.6,6,3012216,,,,28,,-1.9,91.94,2018-06-11 23:00:00,6,Nuageux,36,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T07:00:00,12,,0,,33,,3012216.2018.6.12.0,AB,NA,,2018,,12,,,2018,,,12.1,6,3012216,,,,28,,-1.1,91.96,2018-06-12 00:00:00,6,ND,40,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T08:00:00,12,,1,,43,,3012216.2018.6.12.1,AB,NA,,2018,,12,,,2018,,,12.2,6,3012216,,,,28,,-1.5,91.95,2018-06-12 01:00:00,6,ND,38,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T09:00:00,12,,2,,28,,3012216.2018.6.12.2,AB,Cloudy,,2018,,12,,,2018,,,11.8,6,3012216,,,,28,,-1.3,91.98,2018-06-12 02:00:00,6,Nuageux,40,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T10:00:00,12,,3,,33,,3012216.2018.6.12.3,AB,NA,,2018,,12,,,2018,,,11.9,6,3012216,,,,28,,-1.3,92.03,2018-06-12 03:00:00,6,ND,40,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T11:00:00,12,,4,,31,,3012216.2018.6.12.4,AB,NA,,2018,,12,,,2018,,,11.3,6,3012216,,,,28,,-0.6,92.05,2018-06-12 04:00:00,6,ND,43,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T12:00:00,12,,5,,38,,3012216.2018.6.12.5,AB,Cloudy,,2018,,12,,,2018,,,11.1,6,3012216,,,,29,,-0.9,92.09,2018-06-12 05:00:00,6,Nuageux,43,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T13:00:00,12,,6,,34,,3012216.2018.6.12.6,AB,Rain Showers,,2018,,12,,,2018,,,11.3,6,3012216,,,,29,,-0.2,92.12,2018-06-12 06:00:00,6,Averses de pluie,45,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T14:00:00,12,,7,,40,,3012216.2018.6.12.7,AB,NA,,2018,,12,,,2018,,,12.3,6,3012216,,,,28,,-0.8,92.14,2018-06-12 07:00:00,6,ND,40,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T15:00:00,12,,8,,42,,3012216.2018.6.12.8,AB,Mostly Cloudy,,2018,,12,,,2018,,,13.3,6,3012216,,,,29,,0.5,92.16,2018-06-12 08:00:00,6,Généralement nuageux,41,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T16:00:00,12,,9,,53,,3012216.2018.6.12.9,AB,NA,,2018,,12,,,2018,,,13.6,6,3012216,,,,29,,1.2,92.19,2018-06-12 09:00:00,6,ND,43,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T17:00:00,12,,10,,40,,3012216.2018.6.12.10,AB,NA,,2018,,12,,,2018,,,13.6,6,3012216,,,,29,,2.4,92.24,2018-06-12 10:00:00,6,ND,47,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T18:00:00,12,,11,,49,,3012216.2018.6.12.11,AB,Mostly Cloudy,,2018,,12,,,2018,,,14.4,6,3012216,,,,30,,1.7,92.26,2018-06-12 11:00:00,6,Généralement nuageux,42,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T19:00:00,12,,12,,40,,3012216.2018.6.12.12,AB,NA,,2018,,12,,,2018,,,14.1,6,3012216,,,,30,,3.3,92.34,2018-06-12 12:00:00,6,ND,48,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T20:00:00,12,,13,,49,,3012216.2018.6.12.13,AB,NA,,2018,,12,,,2018,,,15.9,6,3012216,,,,31,,4.2,92.35,2018-06-12 13:00:00,6,ND,45,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T21:00:00,12,,14,,44,,3012216.2018.6.12.14,AB,Mostly Cloudy,,2018,,12,,,2018,,,17.1,6,3012216,,,,30,,2.7,92.37,2018-06-12 14:00:00,6,Généralement nuageux,38,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T22:00:00,12,,15,,38,,3012216.2018.6.12.15,AB,NA,,2018,,12,,,2018,,,17.2,6,3012216,,,,31,,2.4,92.35,2018-06-12 15:00:00,6,ND,37,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-12T23:00:00,12,,16,,26,,3012216.2018.6.12.16,AB,NA,,2018,,12,,,2018,,,17.8,6,3012216,,,,29,,3.1,92.34,2018-06-12 16:00:00,6,ND,37,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-13T00:00:00,13,,17,,31,,3012216.2018.6.12.17,AB,Mainly Clear,,2018,,12,,,2018,,,18.4,6,3012216,,,,30,,2.8,92.3,2018-06-12 17:00:00,6,Généralement dégagé,35,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-13T01:00:00,13,,18,,17,,3012216.2018.6.12.18,AB,NA,,2018,,12,,,2018,,,17.5,6,3012216,,,,35,,4.5,92.29,2018-06-12 18:00:00,6,ND,42,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-13T02:00:00,13,,19,,17,,3012216.2018.6.12.19,AB,NA,,2018,,12,,,2018,,,16.2,6,3012216,,,,35,,4.1,92.3,2018-06-12 19:00:00,6,ND,44,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-13T03:00:00,13,,20,,13,,3012216.2018.6.12.20,AB,Mainly Clear,,2018,,12,,,2018,,,14.0,6,3012216,,,,4,,5.7,92.33,2018-06-12 20:00:00,6,Généralement dégagé,57,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-13T04:00:00,13,,21,,14,,3012216.2018.6.12.21,AB,NA,,2018,,12,,,2018,,,10.5,6,3012216,,,,4,,6.0,92.37,2018-06-12 21:00:00,6,ND,74,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-13T05:00:00,13,,22,,11,,3012216.2018.6.12.22,AB,NA,,2018,,12,,,2018,,,8.1,6,3012216,,,,3,,4.8,92.39,2018-06-12 22:00:00,6,ND,79,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-13T06:00:00,13,,23,,5,,3012216.2018.6.12.23,AB,Mainly Clear,,2018,,12,,,2018,,,4.9,6,3012216,,,,16,,3.7,92.4,2018-06-12 23:00:00,6,Généralement dégagé,92,24.1,EDMONTON INTL A
