x,y,STATION_PRESSURE_FLAG,WIND_SPEED,PROVINCE_CODE,ID,UTC_DAY,WEATHER_FRE_DESC,WIND_SPEED_FLAG,UTC_DATE,HUMIDEX,STATION_PRESSURE,LOCAL_MONTH,RELATIVE_HUMIDITY,DEW_POINT_TEMP,WEATHER_ENG_DESC,LOCAL_DAY,RELATIVE_HUMIDITY_FLAG,PRECIP_AMOUNT,WIND_DIRECTION,VISIBILITY,VISIBILITY_FLAG,WINDCHILL_FLAG,CLIMATE_IDENTIFIER,UTC_MONTH,LOCAL_YEAR,WINDCHILL,WIND_DIRECTION_FLAG,PRECIP_AMOUNT_FLAG,LOCAL_HOUR,UTC_YEAR,DEW_POINT_TEMP_FLAG,LOCAL_DATE,STATION_NAME,TEMP,HUMIDEX_FLAG,TEMP_FLAG
-114.01333333333334,51.1225,,14,AB,3031092.2019.12.11.20,12,Brouillard,,2019-12-12T03:00:00,,88.4,12,88,-13.2,Fog,11,,,17,1.6,,,3031092,12,2019,-18,,,20,2019,,2019-12-11 20:00:00,CALGARY INTL A,-11.6,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.12.11.21,12,Brouillard,,2019-12-12T04:00:00,,88.32,12,88,-12.9,Fog,11,,,19,4,,,3031092,12,2019,-17,,,21,2019,,2019-12-11 21:00:00,CALGARY INTL A,-11.3,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.12.11.22,12,Brouillard,,2019-12-12T05:00:00,,88.24,12,88,-12.8,Fog,11,,,18,3.2,,,3031092,12,2019,-18,,,22,2019,,2019-12-11 22:00:00,CALGARY INTL A,-11.2,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.12.11.23,12,Brouillard,,2019-12-12T06:00:00,,88.21,12,87,-14.2,Fog,11,,,17,4.8,,,3031092,12,2019,-19,,,23,2019,,2019-12-11 23:00:00,CALGARY INTL A,-12.5,,
-114.01333333333334,51.1225,,14,AB,3031092.2019.12.12.0,12,Brouillard,,2019-12-12T07:00:00,,88.14,12,87,-14.6,Fog,12,,,18,4.8,,,3031092,12,2019,-20,,,0,2019,,2019-12-12 00:00:00,CALGARY INTL A,-12.9,,
-114.01333333333334,51.1225,,16,AB,3031092.2019.12.12.1,12,Brouillard,,2019-12-12T08:00:00,,88.07,12,87,-14.0,Fog,12,,,19,6.4,,,3031092,12,2019,-20,,,1,2019,,2019-12-12 01:00:00,CALGARY INTL A,-12.3,,
-114.01333333333334,51.1225,,7,AB,3031092.2019.12.12.2,12,Brouillard,,2019-12-12T09:00:00,,87.99,12,88,-12.5,Fog,12,,,19,6.4,,,3031092,12,2019,-15,,,2,2019,,2019-12-12 02:00:00,CALGARY INTL A,-10.9,,
-114.01333333333334,51.1225,,5,AB,3031092.2019.12.12.3,12,Brouillard,,2019-12-12T10:00:00,,87.92,12,88,-12.5,Fog,12,,,32,8.1,,,3031092,12,2019,-14,,,3,2019,,2019-12-12 03:00:00,CALGARY INTL A,-10.9,,
-114.01333333333334,51.1225,,5,AB,3031092.2019.12.12.4,12,ND,,2019-12-12T11:00:00,,87.86,12,90,-10.6,NA,12,,,23,16.1,,,3031092,12,2019,-12,,,4,2019,,2019-12-12 04:00:00,CALGARY INTL A,-9.2,,
-114.01333333333334,51.1225,,0,AB,3031092.2019.12.12.5,12,Généralement nuageux,,2019-12-12T12:00:00,,87.79,12,89,-11.3,Mostly Cloudy,12,,,0,24.1,,,3031092,12,2019,,,,5,2019,,2019-12-12 05:00:00,CALGARY INTL A,-9.8,,
-114.01333333333334,51.1225,,10,AB,3031092.2019.12.12.6,12,ND,,2019-12-12T13:00:00,,87.76,12,90,-10.3,NA,12,,,17,24.1,,,3031092,12,2019,-14,,,6,2019,,2019-12-12 06:00:00,CALGARY INTL A,-8.9,,
-114.01333333333334,51.1225,,3,AB,3031092.2019.12.12.7,12,ND,,2019-12-12T14:00:00,,87.69,12,87,-7.9,NA,12,,,15,24.1,,,3031092,12,2019,-7,,,7,2019,,2019-12-12 07:00:00,CALGARY INTL A,-6.0,,
-114.01333333333334,51.1225,,10,AB,3031092.2019.12.12.8,12,Généralement nuageux,,2019-12-12T15:00:00,,87.67,12,87,-8.3,Mostly Cloudy,12,,,18,16.1,,,3031092,12,2019,-11,,,8,2019,,2019-12-12 08:00:00,CALGARY INTL A,-6.4,,
-114.01333333333334,51.1225,,4,AB,3031092.2019.12.12.9,12,ND,,2019-12-12T16:00:00,,87.68,12,86,-9.0,NA,12,,,7,22.5,,,3031092,12,2019,-9,,,9,2019,,2019-12-12 09:00:00,CALGARY INTL A,-7.0,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.12.12.10,12,ND,,2019-12-12T17:00:00,,87.76,12,86,-10.3,NA,12,,,4,24.1,,,3031092,12,2019,-14,,,10,2019,,2019-12-12 10:00:00,CALGARY INTL A,-8.3,,
-114.01333333333334,51.1225,,9,AB,3031092.2019.12.12.11,12,Généralement nuageux,,2019-12-12T18:00:00,,87.79,12,84,-10.2,Mostly Cloudy,12,,,1,24.1,,,3031092,12,2019,-12,,,11,2019,,2019-12-12 11:00:00,CALGARY INTL A,-7.9,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.12.12.12,12,ND,,2019-12-12T19:00:00,,87.86,12,84,-10.6,NA,12,,,1,24.1,,,3031092,12,2019,-14,,,12,2019,,2019-12-12 12:00:00,CALGARY INTL A,-8.3,,
-114.01333333333334,51.1225,,17,AB,3031092.2019.12.12.13,12,ND,,2019-12-12T20:00:00,,87.88,12,83,-10.4,NA,12,,,1,22.5,,,3031092,12,2019,-15,,,13,2019,,2019-12-12 13:00:00,CALGARY INTL A,-8.1,,
-114.01333333333334,51.1225,,21,AB,3031092.2019.12.12.14,12,Généralement nuageux,,2019-12-12T21:00:00,,87.89,12,83,-11.0,Mostly Cloudy,12,,,2,24.1,,,3031092,12,2019,-16,,,14,2019,,2019-12-12 14:00:00,CALGARY INTL A,-8.6,,
-114.01333333333334,51.1225,,24,AB,3031092.2019.12.12.15,12,ND,,2019-12-12T22:00:00,,87.94,12,83,-11.4,NA,12,,,1,24.1,,,3031092,12,2019,-17,,,15,2019,,2019-12-12 15:00:00,CALGARY INTL A,-9.1,,
-114.01333333333334,51.1225,,18,AB,3031092.2019.12.12.16,12,ND,,2019-12-12T23:00:00,,88.01,12,84,-11.9,NA,12,,,1,22.5,,,3031092,12,2019,-17,,,16,2019,,2019-12-12 16:00:00,CALGARY INTL A,-9.6,,
-114.01333333333334,51.1225,,17,AB,3031092.2019.12.12.17,13,Généralement nuageux,,2019-12-13T00:00:00,,88.11,12,84,-12.2,Mostly Cloudy,12,,,2,17.7,,,3031092,12,2019,-17,,,17,2019,,2019-12-12 17:00:00,CALGARY INTL A,-10.0,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.12.12.18,13,ND,,2019-12-13T01:00:00,,88.18,12,84,-12.4,NA,12,,,1,11.3,,,3031092,12,2019,-16,,,18,2019,,2019-12-12 18:00:00,CALGARY INTL A,-10.3,,
-114.01333333333334,51.1225,,17,AB,3031092.2019.12.12.19,13,Brouillard,,2019-12-13T02:00:00,,88.23,12,86,-12.2,Fog,12,,,36,6.4,,,3031092,12,2019,-18,,,19,2019,,2019-12-12 19:00:00,CALGARY INTL A,-10.3,,
-114.01333333333334,51.1225,,15,AB,3031092.2019.12.12.20,13,Brouillard,,2019-12-13T03:00:00,,88.28,12,85,-12.4,Fog,12,,,36,6.4,,,3031092,12,2019,-17,,,20,2019,,2019-12-12 20:00:00,CALGARY INTL A,-10.3,,
-114.01333333333334,51.1225,,18,AB,3031092.2019.12.12.21,13,Brouillard,,2019-12-13T04:00:00,,88.33,12,84,-12.6,Fog,12,,,1,4.8,,,3031092,12,2019,-18,,,21,2019,,2019-12-12 21:00:00,CALGARY INTL A,-10.4,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.12.12.22,13,Brouillard,,2019-12-13T05:00:00,,88.39,12,82,-13.1,Fog,12,,,36,8.1,,,3031092,12,2019,-17,,,22,2019,,2019-12-12 22:00:00,CALGARY INTL A,-10.6,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.12.12.23,13,Brouillard,,2019-12-13T06:00:00,,88.47,12,81,-13.1,Fog,12,,,36,9.7,,,3031092,12,2019,-16,,,23,2019,,2019-12-12 23:00:00,CALGARY INTL A,-10.4,,
-114.01333333333334,51.1225,,11,AB,3031092.2019.12.13.0,13,Brouillard,,2019-12-13T07:00:00,,88.51,12,82,-12.9,Fog,13,,,2,8.1,,,3031092,12,2019,-16,,,0,2019,,2019-12-13 00:00:00,CALGARY INTL A,-10.4,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.12.13.1,13,Brouillard,,2019-12-13T08:00:00,,88.55,12,84,-12.9,Fog,13,,,4,8.1,,,3031092,12,2019,-17,,,1,2019,,2019-12-13 01:00:00,CALGARY INTL A,-10.7,,
-114.01333333333334,51.1225,,9,AB,3031092.2019.12.13.2,13,Brouillard,,2019-12-13T09:00:00,,88.61,12,85,-13.4,Fog,13,,,4,8.1,,,3031092,12,2019,-16,,,2,2019,,2019-12-13 02:00:00,CALGARY INTL A,-11.3,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.12.13.3,13,Brouillard,,2019-12-13T10:00:00,,88.68,12,81,-14.2,Fog,13,,,5,6.4,,,3031092,12,2019,-18,,,3,2019,,2019-12-13 03:00:00,CALGARY INTL A,-11.6,,
-114.01333333333334,51.1225,,11,AB,3031092.2019.12.13.4,13,"Neige en grains,Brouillard",,2019-12-13T11:00:00,,88.7,12,81,-14.7,"Snow Grains,Fog",13,,,4,8.1,,,3031092,12,2019,-18,,,4,2019,,2019-12-13 04:00:00,CALGARY INTL A,-12.1,,
-114.01333333333334,51.1225,,7,AB,3031092.2019.12.13.5,13,"Neige,Brouillard",,2019-12-13T12:00:00,,88.75,12,86,-14.4,"Snow,Fog",13,,,8,4.8,,,3031092,12,2019,-17,,,5,2019,,2019-12-13 05:00:00,CALGARY INTL A,-12.5,,
-114.01333333333334,51.1225,,7,AB,3031092.2019.12.13.6,13,Neige,,2019-12-13T13:00:00,,88.77,12,88,-14.3,Snow,13,,,7,3.2,,,3031092,12,2019,-17,,,6,2019,,2019-12-13 06:00:00,CALGARY INTL A,-12.6,,
-114.01333333333334,51.1225,,7,AB,3031092.2019.12.13.7,13,"Neige,Brouillard",,2019-12-13T14:00:00,,88.79,12,87,-14.3,"Snow,Fog",13,,,11,1,,,3031092,12,2019,-17,,,7,2019,,2019-12-13 07:00:00,CALGARY INTL A,-12.6,,
-114.01333333333334,51.1225,,10,AB,3031092.2019.12.13.8,13,Neige,,2019-12-13T15:00:00,,88.81,12,87,-14.6,Snow,13,,,11,1,,,3031092,12,2019,-19,,,8,2019,,2019-12-13 08:00:00,CALGARY INTL A,-12.9,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.12.13.9,13,Neige,,2019-12-13T16:00:00,,88.86,12,87,-15.1,Snow,13,,,12,2.8,,,3031092,12,2019,-20,,,9,2019,,2019-12-13 09:00:00,CALGARY INTL A,-13.3,,
-114.01333333333334,51.1225,,11,AB,3031092.2019.12.13.10,13,Neige,,2019-12-13T17:00:00,,88.9,12,86,-15.4,Snow,13,,,14,4,,,3031092,12,2019,-20,,,10,2019,,2019-12-13 10:00:00,CALGARY INTL A,-13.5,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.12.13.11,13,Neige,,2019-12-13T18:00:00,,88.88,12,86,-15.3,Snow,13,,,16,4.8,,,3031092,12,2019,-20,,,11,2019,,2019-12-13 11:00:00,CALGARY INTL A,-13.4,,
-114.01333333333334,51.1225,,11,AB,3031092.2019.12.13.12,13,Neige,,2019-12-13T19:00:00,,88.81,12,86,-15.3,Snow,13,,,17,8.1,,,3031092,12,2019,-20,,,12,2019,,2019-12-13 12:00:00,CALGARY INTL A,-13.4,,
-114.01333333333334,51.1225,,11,AB,3031092.2019.12.13.13,13,Brouillard,,2019-12-13T20:00:00,,88.79,12,86,-14.4,Fog,13,,,15,8.1,,,3031092,12,2019,-19,,,13,2019,,2019-12-13 13:00:00,CALGARY INTL A,-12.5,,
-114.01333333333334,51.1225,,14,AB,3031092.2019.12.13.14,13,Brouillard,,2019-12-13T21:00:00,,88.75,12,85,-15.3,Fog,13,,,14,8.1,,,3031092,12,2019,-20,,,14,2019,,2019-12-13 14:00:00,CALGARY INTL A,-13.2,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.12.13.15,13,Brouillard,,2019-12-13T22:00:00,,88.76,12,83,-15.6,Fog,13,,,15,8.1,,,3031092,12,2019,-20,,,15,2019,,2019-12-13 15:00:00,CALGARY INTL A,-13.3,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.12.13.16,13,Brouillard,,2019-12-13T23:00:00,,88.75,12,84,-16.0,Fog,13,,,17,9.7,,,3031092,12,2019,-21,,,16,2019,,2019-12-13 16:00:00,CALGARY INTL A,-13.8,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.12.13.17,14,"Cristaux de glace,Brouillard",,2019-12-14T00:00:00,,88.72,12,85,-15.9,"Ice Crystals,Fog",13,,,17,6.4,,,3031092,12,2019,-21,,,17,2019,,2019-12-13 17:00:00,CALGARY INTL A,-13.8,,
-114.01333333333334,51.1225,,15,AB,3031092.2019.12.13.18,14,"Cristaux de glace,Brouillard",,2019-12-14T01:00:00,,88.68,12,85,-15.8,"Ice Crystals,Fog",13,,,18,6.4,,,3031092,12,2019,-21,,,18,2019,,2019-12-13 18:00:00,CALGARY INTL A,-13.8,,
-114.01333333333334,51.1225,,16,AB,3031092.2019.12.13.19,14,"Cristaux de glace,Brouillard",,2019-12-14T02:00:00,,88.64,12,86,-15.6,"Ice Crystals,Fog",13,,,17,6.4,,,3031092,12,2019,-22,,,19,2019,,2019-12-13 19:00:00,CALGARY INTL A,-13.7,,
-114.01333333333334,51.1225,,18,AB,3031092.2019.12.13.20,14,Généralement nuageux,,2019-12-14T03:00:00,,88.57,12,86,-15.6,Mostly Cloudy,13,,,18,24.1,,,3031092,12,2019,-22,,,20,2019,,2019-12-13 20:00:00,CALGARY INTL A,-13.7,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.12.13.21,14,Brouillard,,2019-12-14T04:00:00,,88.5,12,85,-16.1,Fog,13,,,18,8.1,,,3031092,12,2019,-21,,,21,2019,,2019-12-13 21:00:00,CALGARY INTL A,-14.1,,
-114.01333333333334,51.1225,,14,AB,3031092.2019.12.13.22,14,Brouillard,,2019-12-14T05:00:00,,88.43,12,85,-14.8,Fog,13,,,19,8.1,,,3031092,12,2019,-20,,,22,2019,,2019-12-13 22:00:00,CALGARY INTL A,-12.8,,
-114.01333333333334,51.1225,,17,AB,3031092.2019.12.13.23,14,Brouillard,,2019-12-14T06:00:00,,88.38,12,84,-14.2,Fog,13,,,20,8.1,,,3031092,12,2019,-20,,,23,2019,,2019-12-13 23:00:00,CALGARY INTL A,-11.9,,
-114.01333333333334,51.1225,,14,AB,3031092.2019.12.14.0,14,Brouillard,,2019-12-14T07:00:00,,88.32,12,80,-14.8,Fog,14,,,20,9.7,,,3031092,12,2019,-19,,,0,2019,,2019-12-14 00:00:00,CALGARY INTL A,-12.0,,
-114.01333333333334,51.1225,,3,AB,3031092.2019.12.14.1,14,Brouillard,,2019-12-14T08:00:00,,88.32,12,81,-15.6,Fog,14,,,28,9.7,,,3031092,12,2019,-15,,,1,2019,,2019-12-14 01:00:00,CALGARY INTL A,-12.9,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.12.14.2,14,Brouillard,,2019-12-14T09:00:00,,88.33,12,82,-15.3,Fog,14,,,35,8.1,,,3031092,12,2019,-19,,,2,2019,,2019-12-14 02:00:00,CALGARY INTL A,-12.8,,
-114.01333333333334,51.1225,,9,AB,3031092.2019.12.14.3,14,Brouillard,,2019-12-14T10:00:00,,88.34,12,82,-15.0,Fog,14,,,2,8.1,,,3031092,12,2019,-18,,,3,2019,,2019-12-14 03:00:00,CALGARY INTL A,-12.6,,
-114.01333333333334,51.1225,,5,AB,3031092.2019.12.14.4,14,Neige en grains,,2019-12-14T11:00:00,,88.31,12,83,-14.4,Snow Grains,14,,,23,8.1,,,3031092,12,2019,-15,,,4,2019,,2019-12-14 04:00:00,CALGARY INTL A,-12.0,,
-114.01333333333334,51.1225,,3,AB,3031092.2019.12.14.5,14,Brouillard,,2019-12-14T12:00:00,,88.29,12,85,-13.2,Fog,14,,,36,9.7,,,3031092,12,2019,-13,,,5,2019,,2019-12-14 05:00:00,CALGARY INTL A,-11.1,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.12.14.6,14,Brouillard,,2019-12-14T13:00:00,,88.29,12,84,-11.6,Fog,14,,,22,9.7,,,3031092,12,2019,-14,,,6,2019,,2019-12-14 06:00:00,CALGARY INTL A,-9.4,,
-114.01333333333334,51.1225,,4,AB,3031092.2019.12.14.7,14,ND,,2019-12-14T14:00:00,,88.28,12,87,-10.4,NA,14,,,20,16.1,,,3031092,12,2019,-11,,,7,2019,,2019-12-14 07:00:00,CALGARY INTL A,-8.6,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.12.14.8,14,Généralement nuageux,,2019-12-14T15:00:00,,88.28,12,88,-10.1,Mostly Cloudy,14,,,21,48.3,,,3031092,12,2019,-13,,,8,2019,,2019-12-14 08:00:00,CALGARY INTL A,-8.5,,
-114.01333333333334,51.1225,,10,AB,3031092.2019.12.14.9,14,ND,,2019-12-14T16:00:00,,88.29,12,85,-8.8,NA,14,,,23,64.4,,,3031092,12,2019,-11,,,9,2019,,2019-12-14 09:00:00,CALGARY INTL A,-6.8,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.12.14.10,14,ND,,2019-12-14T17:00:00,,88.29,12,84,-8.6,NA,14,,,22,64.4,,,3031092,12,2019,-10,,,10,2019,,2019-12-14 10:00:00,CALGARY INTL A,-6.3,,
-114.01333333333334,51.1225,,5,AB,3031092.2019.12.14.11,14,Généralement nuageux,,2019-12-14T18:00:00,,88.3,12,83,-8.6,Mostly Cloudy,14,,,21,64.4,,,3031092,12,2019,-9,,,11,2019,,2019-12-14 11:00:00,CALGARY INTL A,-6.1,,
-114.01333333333334,51.1225,,0,AB,3031092.2019.12.14.12,14,ND,,2019-12-14T19:00:00,,88.28,12,81,-7.1,NA,14,,,0,64.4,,,3031092,12,2019,,,,12,2019,,2019-12-14 12:00:00,CALGARY INTL A,-4.3,,
-114.01333333333334,51.1225,,3,AB,3031092.2019.12.14.13,14,ND,,2019-12-14T20:00:00,,88.24,12,78,-6.1,NA,14,,,35,64.4,,,3031092,12,2019,-4,,,13,2019,,2019-12-14 13:00:00,CALGARY INTL A,-2.8,,
-114.01333333333334,51.1225,,3,AB,3031092.2019.12.14.14,14,Généralement nuageux,,2019-12-14T21:00:00,,88.2,12,77,-6.2,Mostly Cloudy,14,,,36,64.4,,,3031092,12,2019,-4,,,14,2019,,2019-12-14 14:00:00,CALGARY INTL A,-2.6,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.12.14.15,14,ND,,2019-12-14T22:00:00,,88.18,12,75,-7.2,NA,14,,,21,56.3,,,3031092,12,2019,-7,,,15,2019,,2019-12-14 15:00:00,CALGARY INTL A,-3.3,,
-114.01333333333334,51.1225,,5,AB,3031092.2019.12.14.16,14,ND,,2019-12-14T23:00:00,,88.2,12,72,-7.5,NA,14,,,23,48.3,,,3031092,12,2019,-5,,,16,2019,,2019-12-14 16:00:00,CALGARY INTL A,-3.2,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.12.14.17,15,Généralement nuageux,,2019-12-15T00:00:00,,88.19,12,75,-7.6,Mostly Cloudy,14,,,21,40.2,,,3031092,12,2019,-7,,,17,2019,,2019-12-14 17:00:00,CALGARY INTL A,-3.7,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.12.14.18,15,ND,,2019-12-15T01:00:00,,88.18,12,78,-6.8,NA,14,,,20,24.1,,,3031092,12,2019,-7,,,18,2019,,2019-12-14 18:00:00,CALGARY INTL A,-3.6,,
-114.01333333333334,51.1225,,4,AB,3031092.2019.12.14.19,15,ND,,2019-12-15T02:00:00,,88.14,12,81,-7.7,NA,14,,,4,24.1,,,3031092,12,2019,-7,,,19,2019,,2019-12-14 19:00:00,CALGARY INTL A,-4.9,,
-114.01333333333334,51.1225,,10,AB,3031092.2019.12.14.20,15,Généralement dégagé,,2019-12-15T03:00:00,,88.13,12,88,-7.8,Mainly Clear,14,,,6,24.1,,,3031092,12,2019,-11,,,20,2019,,2019-12-14 20:00:00,CALGARY INTL A,-6.1,,
-114.01333333333334,51.1225,,6,AB,3031092.2019.12.14.21,15,ND,,2019-12-15T04:00:00,,88.11,12,88,-12.2,NA,14,,,32,24.1,,,3031092,12,2019,-14,,,21,2019,,2019-12-14 21:00:00,CALGARY INTL A,-10.5,,
-114.01333333333334,51.1225,,10,AB,3031092.2019.12.14.22,15,ND,,2019-12-15T05:00:00,,88.15,12,88,-12.7,NA,14,,,35,24.1,,,3031092,12,2019,-16,,,22,2019,,2019-12-14 22:00:00,CALGARY INTL A,-11.0,,
-114.01333333333334,51.1225,,6,AB,3031092.2019.12.14.23,15,Généralement dégagé,,2019-12-15T06:00:00,,88.19,12,88,-14.0,Mainly Clear,14,,,36,24.1,,,3031092,12,2019,-16,,,23,2019,,2019-12-14 23:00:00,CALGARY INTL A,-12.4,,
-114.01333333333334,51.1225,,10,AB,3031092.2019.12.15.0,15,ND,,2019-12-15T07:00:00,,88.22,12,86,-15.3,NA,15,,,36,24.1,,,3031092,12,2019,-19,,,0,2019,,2019-12-15 00:00:00,CALGARY INTL A,-13.5,,
-114.01333333333334,51.1225,,9,AB,3031092.2019.12.15.1,15,ND,,2019-12-15T08:00:00,,88.25,12,84,-16.8,NA,15,,,36,24.1,,,3031092,12,2019,-20,,,1,2019,,2019-12-15 01:00:00,CALGARY INTL A,-14.7,,
-114.01333333333334,51.1225,,4,AB,3031092.2019.12.15.2,15,Dégagé,,2019-12-15T09:00:00,,88.29,12,86,-15.5,Clear,15,,,34,24.1,,,3031092,12,2019,-16,,,2,2019,,2019-12-15 02:00:00,CALGARY INTL A,-13.7,,
-114.01333333333334,51.1225,,0,AB,3031092.2019.12.15.3,15,ND,,2019-12-15T10:00:00,,88.32,12,86,-16.0,NA,15,,,0,24.1,,,3031092,12,2019,,,,3,2019,,2019-12-15 03:00:00,CALGARY INTL A,-14.1,,
-114.01333333333334,51.1225,,0,AB,3031092.2019.12.15.4,15,ND,,2019-12-15T11:00:00,,88.35,12,86,-14.9,NA,15,,,0,16.1,,,3031092,12,2019,,,,4,2019,,2019-12-15 04:00:00,CALGARY INTL A,-13.0,,
-114.01333333333334,51.1225,,3,AB,3031092.2019.12.15.5,15,Généralement nuageux,,2019-12-15T12:00:00,,88.35,12,85,-12.1,Mostly Cloudy,15,,,36,16.1,,,3031092,12,2019,-12,,,5,2019,,2019-12-15 05:00:00,CALGARY INTL A,-10.1,,
-114.01333333333334,51.1225,,6,AB,3031092.2019.12.15.6,15,ND,,2019-12-15T13:00:00,,88.35,12,84,-11.5,NA,15,,,21,16.1,,,3031092,12,2019,-13,,,6,2019,,2019-12-15 06:00:00,CALGARY INTL A,-9.2,,
-114.01333333333334,51.1225,,6,AB,3031092.2019.12.15.7,15,ND,,2019-12-15T14:00:00,,88.38,12,77,-10.7,NA,15,,,24,24.1,,,3031092,12,2019,-10,,,7,2019,,2019-12-15 07:00:00,CALGARY INTL A,-7.3,,
-114.01333333333334,51.1225,,7,AB,3031092.2019.12.15.8,15,Généralement nuageux,,2019-12-15T15:00:00,,88.39,12,76,-11.2,Mostly Cloudy,15,,,23,24.1,,,3031092,12,2019,-11,,,8,2019,,2019-12-15 08:00:00,CALGARY INTL A,-7.8,,
-114.01333333333334,51.1225,,7,AB,3031092.2019.12.15.9,15,ND,,2019-12-15T16:00:00,,88.45,12,82,-12.5,NA,15,,,20,64.4,,,3031092,12,2019,-14,,,9,2019,,2019-12-15 09:00:00,CALGARY INTL A,-9.9,,
-114.01333333333334,51.1225,,9,AB,3031092.2019.12.15.10,15,ND,,2019-12-15T17:00:00,,88.47,12,79,-12.4,NA,15,,,20,64.4,,,3031092,12,2019,-14,,,10,2019,,2019-12-15 10:00:00,CALGARY INTL A,-9.4,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.12.15.11,15,Généralement dégagé,,2019-12-15T18:00:00,,88.47,12,70,-10.8,Mainly Clear,15,,,22,64.4,,,3031092,12,2019,-10,,,11,2019,,2019-12-15 11:00:00,CALGARY INTL A,-6.2,,
-114.01333333333334,51.1225,,11,AB,3031092.2019.12.15.12,15,ND,,2019-12-15T19:00:00,,88.43,12,66,-11.3,NA,15,,,23,64.4,,,3031092,12,2019,-11,,,12,2019,,2019-12-15 12:00:00,CALGARY INTL A,-6.0,,
-114.01333333333334,51.1225,,5,AB,3031092.2019.12.15.13,15,ND,,2019-12-15T20:00:00,,88.41,12,64,-10.9,NA,15,,,25,64.4,,,3031092,12,2019,-7,,,13,2019,,2019-12-15 13:00:00,CALGARY INTL A,-5.1,,
-114.01333333333334,51.1225,,4,AB,3031092.2019.12.15.14,15,Généralement dégagé,,2019-12-15T21:00:00,,88.37,12,65,-10.5,Mainly Clear,15,,,17,64.4,,,3031092,12,2019,-7,,,14,2019,,2019-12-15 14:00:00,CALGARY INTL A,-4.9,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.12.15.15,15,ND,,2019-12-15T22:00:00,,88.35,12,62,-10.2,NA,15,,,20,64.4,,,3031092,12,2019,-9,,,15,2019,,2019-12-15 15:00:00,CALGARY INTL A,-4.0,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.12.15.16,15,ND,,2019-12-15T23:00:00,,88.36,12,63,-11.5,NA,15,,,19,64.4,,,3031092,12,2019,-10,,,16,2019,,2019-12-15 16:00:00,CALGARY INTL A,-5.4,,
-114.01333333333334,51.1225,,7,AB,3031092.2019.12.15.17,16,Généralement dégagé,,2019-12-16T00:00:00,,88.38,12,67,-11.7,Mainly Clear,15,,,20,64.4,,,3031092,12,2019,-10,,,17,2019,,2019-12-15 17:00:00,CALGARY INTL A,-6.6,,
-114.01333333333334,51.1225,,10,AB,3031092.2019.12.15.18,16,ND,,2019-12-16T01:00:00,,88.39,12,69,-11.8,NA,15,,,21,24.1,,,3031092,12,2019,-12,,,18,2019,,2019-12-15 18:00:00,CALGARY INTL A,-6.9,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.12.15.19,16,ND,,2019-12-16T02:00:00,,88.4,12,70,-11.9,NA,15,,,23,24.1,,,3031092,12,2019,-11,,,19,2019,,2019-12-15 19:00:00,CALGARY INTL A,-7.3,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.12.15.20,16,Généralement dégagé,,2019-12-16T03:00:00,,88.43,12,66,-13.5,Mainly Clear,15,,,19,24.1,,,3031092,12,2019,-12,,,20,2019,,2019-12-15 20:00:00,CALGARY INTL A,-8.3,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.12.15.21,16,ND,,2019-12-16T04:00:00,,88.45,12,65,-15.9,NA,15,,,16,24.1,,,3031092,12,2019,-15,,,21,2019,,2019-12-15 21:00:00,CALGARY INTL A,-10.6,,
-114.01333333333334,51.1225,,7,AB,3031092.2019.12.15.22,16,ND,,2019-12-16T05:00:00,,88.5,12,64,-16.2,NA,15,,,5,24.1,,,3031092,12,2019,-15,,,22,2019,,2019-12-15 22:00:00,CALGARY INTL A,-10.8,,
-114.01333333333334,51.1225,,4,AB,3031092.2019.12.15.23,16,Dégagé,,2019-12-16T06:00:00,,88.56,12,59,-16.3,Clear,15,,,3,24.1,,,3031092,12,2019,-12,,,23,2019,,2019-12-15 23:00:00,CALGARY INTL A,-9.6,,
