x,y,STATION_PRESSURE,LOCAL_HOUR,WEATHER_FRE_DESC,WIND_SPEED,UTC_MONTH,UTC_DAY,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,LOCAL_YEAR,STATION_NAME,HUMIDEX_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,LOCAL_DAY,PRECIP_AMOUNT,WINDCHILL_FLAG,WEATHER_ENG_DESC,WINDCHILL,WIND_SPEED_FLAG,UTC_YEAR,WIND_DIRECTION_FLAG,LOCAL_DATE,STATION_PRESSURE_FLAG,RELATIVE_HUMIDITY_FLAG,ID,PROVINCE_CODE,WIND_DIRECTION,VISIBILITY,RELATIVE_HUMIDITY,VISIBILITY_FLAG,HUMIDEX,TEMP,PRECIP_AMOUNT_FLAG,TEMP_FLAG,UTC_DATE
-113.57944444444445,53.31,92.87,5,Dégagé,7,2,26,-7.7,,2016,EDMONTON INTL A,,3012216,2,26,,,Clear,-7,,2016,,2016-02-26 05:00:00,,,3012216.2016.2.26.5,AB,21,24.1,75,,,-3.9,,,2016-02-26T12:00:00
-113.57944444444445,53.31,92.83,6,ND,8,2,26,-9.7,,2016,EDMONTON INTL A,,3012216,2,26,,,NA,-9,,2016,,2016-02-26 06:00:00,,,3012216.2016.2.26.6,AB,21,24.1,71,,,-5.2,,,2016-02-26T13:00:00
-113.57944444444445,53.31,92.83,7,ND,12,2,26,-7.8,,2016,EDMONTON INTL A,,3012216,2,26,,,NA,-8,,2016,,2016-02-26 07:00:00,,,3012216.2016.2.26.7,AB,22,24.1,72,,,-3.5,,,2016-02-26T14:00:00
-113.57944444444445,53.31,92.77,8,Généralement dégagé,10,2,26,-9.3,,2016,EDMONTON INTL A,,3012216,2,26,,,Mainly Clear,-8,,2016,,2016-02-26 08:00:00,,,3012216.2016.2.26.8,AB,21,24.1,67,,,-4.0,,,2016-02-26T15:00:00
-113.57944444444445,53.31,92.76,9,ND,9,2,26,-7.5,,2016,EDMONTON INTL A,,3012216,2,26,,,NA,-5,,2016,,2016-02-26 09:00:00,,,3012216.2016.2.26.9,AB,22,24.1,65,,,-1.8,,,2016-02-26T16:00:00
-113.57944444444445,53.31,92.69,10,ND,8,2,26,-5.9,,2016,EDMONTON INTL A,,3012216,2,26,,,NA,,,2016,,2016-02-26 10:00:00,,,3012216.2016.2.26.10,AB,22,24.1,52,,,3.0,,,2016-02-26T17:00:00
-113.57944444444445,53.31,92.66,11,Généralement nuageux,7,2,26,-2.9,,2016,EDMONTON INTL A,,3012216,2,26,,,Mostly Cloudy,,,2016,,2016-02-26 11:00:00,,,3012216.2016.2.26.11,AB,22,24.1,59,,,4.4,,,2016-02-26T18:00:00
-113.57944444444445,53.31,92.62,12,ND,4,2,26,-4.7,,2016,EDMONTON INTL A,,3012216,2,26,,,NA,,,2016,,2016-02-26 12:00:00,,,3012216.2016.2.26.12,AB,24,24.1,44,,,6.7,,,2016-02-26T19:00:00
-113.57944444444445,53.31,92.53,13,ND,0,2,26,-3.3,,2016,EDMONTON INTL A,,3012216,2,26,,,NA,,,2016,,2016-02-26 13:00:00,,,3012216.2016.2.26.13,AB,0,24.1,43,,,8.6,,,2016-02-26T20:00:00
-113.57944444444445,53.31,92.43,14,Généralement dégagé,5,2,26,-2.8,,2016,EDMONTON INTL A,,3012216,2,26,,,Mainly Clear,,,2016,,2016-02-26 14:00:00,,,3012216.2016.2.26.14,AB,36,24.1,43,,,9.1,,,2016-02-26T21:00:00
-113.57944444444445,53.31,92.36,15,ND,3,2,26,-2.4,,2016,EDMONTON INTL A,,3012216,2,26,,,NA,,,2016,,2016-02-26 15:00:00,,,3012216.2016.2.26.15,AB,21,24.1,46,,,8.6,,,2016-02-26T22:00:00
-113.57944444444445,53.31,92.3,16,ND,17,2,26,-2.5,,2016,EDMONTON INTL A,,3012216,2,26,,,NA,,,2016,,2016-02-26 16:00:00,,,3012216.2016.2.26.16,AB,17,24.1,53,,,6.4,,,2016-02-26T23:00:00
-113.57944444444445,53.31,92.22,17,Généralement nuageux,7,2,27,-1.6,,2016,EDMONTON INTL A,,3012216,2,26,,,Mostly Cloudy,,,2016,,2016-02-26 17:00:00,,,3012216.2016.2.26.17,AB,15,24.1,60,,,5.6,,,2016-02-27T00:00:00
-113.57944444444445,53.31,92.19,18,ND,9,2,27,-1.0,,2016,EDMONTON INTL A,,3012216,2,26,,,NA,,,2016,,2016-02-26 18:00:00,,,3012216.2016.2.26.18,AB,15,24.1,69,,,4.2,,,2016-02-27T01:00:00
-113.57944444444445,53.31,92.11,19,ND,7,2,27,-3.3,,2016,EDMONTON INTL A,,3012216,2,26,,,NA,,,2016,,2016-02-26 19:00:00,,,3012216.2016.2.26.19,AB,13,24.1,64,,,2.8,,,2016-02-27T02:00:00
-113.57944444444445,53.31,92.06,20,Généralement dégagé,6,2,27,-4.1,,2016,EDMONTON INTL A,,3012216,2,26,,,Mainly Clear,,,2016,,2016-02-26 20:00:00,,,3012216.2016.2.26.20,AB,15,24.1,68,,,1.2,,,2016-02-27T03:00:00
-113.57944444444445,53.31,92.05,21,ND,3,2,27,-4.4,,2016,EDMONTON INTL A,,3012216,2,26,,,NA,-1,,2016,,2016-02-26 21:00:00,,,3012216.2016.2.26.21,AB,36,24.1,74,,,-0.3,,,2016-02-27T04:00:00
-113.57944444444445,53.31,92.03,22,ND,6,2,27,-4.3,,2016,EDMONTON INTL A,,3012216,2,26,,,NA,-4,,2016,,2016-02-26 22:00:00,,,3012216.2016.2.26.22,AB,36,24.1,80,,,-1.3,,,2016-02-27T05:00:00
-113.57944444444445,53.31,92.0,23,Généralement nuageux,5,2,27,-4.9,,2016,EDMONTON INTL A,,3012216,2,26,,,Mostly Cloudy,-5,,2016,,2016-02-26 23:00:00,,,3012216.2016.2.26.23,AB,5,24.1,85,,,-2.7,,,2016-02-27T06:00:00
-113.57944444444445,53.31,91.96,0,ND,10,2,27,-4.4,,2016,EDMONTON INTL A,,3012216,2,27,,,NA,-6,,2016,,2016-02-27 00:00:00,,,3012216.2016.2.27.0,AB,18,24.1,87,,,-2.5,,,2016-02-27T07:00:00
-113.57944444444445,53.31,91.96,1,ND,13,2,27,-3.3,,2016,EDMONTON INTL A,,3012216,2,27,,,NA,-5,,2016,,2016-02-27 01:00:00,,,3012216.2016.2.27.1,AB,21,24.1,86,,,-1.2,,,2016-02-27T08:00:00
-113.57944444444445,53.31,91.92,2,Nuageux,3,2,27,-3.1,,2016,EDMONTON INTL A,,3012216,2,27,,,Cloudy,-2,,2016,,2016-02-27 02:00:00,,,3012216.2016.2.27.2,AB,21,24.1,85,,,-0.9,,,2016-02-27T09:00:00
-113.57944444444445,53.31,92.0,3,ND,10,2,27,-3.4,,2016,EDMONTON INTL A,,3012216,2,27,,,NA,-3,,2016,,2016-02-27 03:00:00,,,3012216.2016.2.27.3,AB,31,24.1,78,,,0.0,,,2016-02-27T10:00:00
-113.57944444444445,53.31,91.98,4,ND,8,2,27,-3.2,,2016,EDMONTON INTL A,,3012216,2,27,,,NA,,,2016,,2016-02-27 04:00:00,,,3012216.2016.2.27.4,AB,34,24.1,76,,,0.6,,,2016-02-27T11:00:00
-113.57944444444445,53.31,92.02,5,Nuageux,23,2,27,-2.0,,2016,EDMONTON INTL A,,3012216,2,27,,,Cloudy,,,2016,,2016-02-27 05:00:00,,,3012216.2016.2.27.5,AB,35,24.1,70,,,2.9,,,2016-02-27T12:00:00
-113.57944444444445,53.31,92.04,6,Neige,14,2,27,0.0,,2016,EDMONTON INTL A,,3012216,2,27,,,Snow,,,2016,,2016-02-27 06:00:00,,,3012216.2016.2.27.6,AB,35,24.1,83,,,2.6,,,2016-02-27T13:00:00
-113.57944444444445,53.31,92.05,7,Neige,11,2,27,0.7,,2016,EDMONTON INTL A,,3012216,2,27,,,Snow,,,2016,,2016-02-27 07:00:00,,,3012216.2016.2.27.7,AB,30,24.1,88,,,2.5,,,2016-02-27T14:00:00
-113.57944444444445,53.31,92.04,8,Nuageux,13,2,27,0.3,,2016,EDMONTON INTL A,,3012216,2,27,,,Cloudy,,,2016,,2016-02-27 08:00:00,,,3012216.2016.2.27.8,AB,25,24.1,92,,,1.5,,,2016-02-27T15:00:00
-113.57944444444445,53.31,92.02,9,ND,19,2,27,0.8,,2016,EDMONTON INTL A,,3012216,2,27,,,NA,,,2016,,2016-02-27 09:00:00,,,3012216.2016.2.27.9,AB,27,24.1,91,,,2.1,,,2016-02-27T16:00:00
-113.57944444444445,53.31,92.06,10,ND,18,2,27,0.6,,2016,EDMONTON INTL A,,3012216,2,27,,,NA,,,2016,,2016-02-27 10:00:00,,,3012216.2016.2.27.10,AB,27,24.1,86,,,2.7,,,2016-02-27T17:00:00
-113.57944444444445,53.31,92.09,11,Généralement nuageux,20,2,27,0.5,,2016,EDMONTON INTL A,,3012216,2,27,,,Mostly Cloudy,,,2016,,2016-02-27 11:00:00,,,3012216.2016.2.27.11,AB,29,24.1,75,,,4.5,,,2016-02-27T18:00:00
-113.57944444444445,53.31,92.14,12,ND,24,2,27,-0.6,,2016,EDMONTON INTL A,,3012216,2,27,,,NA,,,2016,,2016-02-27 12:00:00,,,3012216.2016.2.27.12,AB,30,24.1,69,,,4.6,,,2016-02-27T19:00:00
-113.57944444444445,53.31,92.15,13,ND,35,2,27,-1.4,,2016,EDMONTON INTL A,,3012216,2,27,,,NA,,,2016,,2016-02-27 13:00:00,,,3012216.2016.2.27.13,AB,30,24.1,62,,,5.3,,,2016-02-27T20:00:00
-113.57944444444445,53.31,92.13,14,Généralement dégagé,33,2,27,-2.1,,2016,EDMONTON INTL A,,3012216,2,27,,,Mainly Clear,,,2016,,2016-02-27 14:00:00,,,3012216.2016.2.27.14,AB,30,24.1,58,,,5.5,,,2016-02-27T21:00:00
-113.57944444444445,53.31,92.23,15,Averses de pluie,36,2,27,-2.1,,2016,EDMONTON INTL A,,3012216,2,27,,,Rain Showers,,,2016,,2016-02-27 15:00:00,,,3012216.2016.2.27.15,AB,33,24.1,62,,,4.6,,,2016-02-27T22:00:00
-113.57944444444445,53.31,92.35,16,ND,21,2,27,0.4,,2016,EDMONTON INTL A,,3012216,2,27,,,NA,,,2016,,2016-02-27 16:00:00,,,3012216.2016.2.27.16,AB,36,24.1,85,,,2.7,,,2016-02-27T23:00:00
-113.57944444444445,53.31,92.46,17,Généralement nuageux,17,2,28,-0.2,,2016,EDMONTON INTL A,,3012216,2,27,,,Mostly Cloudy,,,2016,,2016-02-27 17:00:00,,,3012216.2016.2.27.17,AB,1,24.1,82,,,2.6,,,2016-02-28T00:00:00
-113.57944444444445,53.31,92.55,18,ND,13,2,28,-1.7,,2016,EDMONTON INTL A,,3012216,2,27,,,NA,,,2016,,2016-02-27 18:00:00,,,3012216.2016.2.27.18,AB,36,24.1,85,,,0.5,,,2016-02-28T01:00:00
-113.57944444444445,53.31,92.61,19,ND,0,2,28,-2.8,,2016,EDMONTON INTL A,,3012216,2,27,,,NA,,,2016,,2016-02-27 19:00:00,,,3012216.2016.2.27.19,AB,0,24.1,86,,,-0.7,,,2016-02-28T02:00:00
-113.57944444444445,53.31,92.59,20,Généralement nuageux,4,2,28,-2.2,,2016,EDMONTON INTL A,,3012216,2,27,,,Mostly Cloudy,-2,,2016,,2016-02-27 20:00:00,,,3012216.2016.2.27.20,AB,8,24.1,89,,,-0.6,,,2016-02-28T03:00:00
-113.57944444444445,53.31,92.59,21,ND,7,2,28,-2.9,,2016,EDMONTON INTL A,,3012216,2,27,,,NA,-4,,2016,,2016-02-27 21:00:00,,,3012216.2016.2.27.21,AB,8,24.1,91,,,-1.6,,,2016-02-28T04:00:00
-113.57944444444445,53.31,92.66,22,ND,9,2,28,-4.0,,2016,EDMONTON INTL A,,3012216,2,27,,,NA,-6,,2016,,2016-02-27 22:00:00,,,3012216.2016.2.27.22,AB,18,24.1,91,,,-2.7,,,2016-02-28T05:00:00
-113.57944444444445,53.31,92.65,23,Généralement nuageux,11,2,28,-3.5,,2016,EDMONTON INTL A,,3012216,2,27,,,Mostly Cloudy,-6,,2016,,2016-02-27 23:00:00,,,3012216.2016.2.27.23,AB,21,24.1,92,,,-2.4,,,2016-02-28T06:00:00
-113.57944444444445,53.31,92.62,0,ND,8,2,28,-4.0,,2016,EDMONTON INTL A,,3012216,2,28,,,NA,-5,,2016,,2016-02-28 00:00:00,,,3012216.2016.2.28.0,AB,20,24.1,88,,,-2.3,,,2016-02-28T07:00:00
-113.57944444444445,53.31,92.57,1,ND,12,2,28,-5.7,,2016,EDMONTON INTL A,,3012216,2,28,,,NA,-8,,2016,,2016-02-28 01:00:00,,,3012216.2016.2.28.1,AB,20,24.1,87,,,-3.8,,,2016-02-28T08:00:00
-113.57944444444445,53.31,92.6,2,Généralement dégagé,16,2,28,-4.9,,2016,EDMONTON INTL A,,3012216,2,28,,,Mainly Clear,-8,,2016,,2016-02-28 02:00:00,,,3012216.2016.2.28.2,AB,23,24.1,87,,,-3.0,,,2016-02-28T09:00:00
-113.57944444444445,53.31,92.58,3,ND,15,2,28,-5.8,,2016,EDMONTON INTL A,,3012216,2,28,,,NA,-7,,2016,,2016-02-28 03:00:00,,,3012216.2016.2.28.3,AB,25,24.1,77,,,-2.3,,,2016-02-28T10:00:00
-113.57944444444445,53.31,92.56,4,ND,17,2,28,-7.1,,2016,EDMONTON INTL A,,3012216,2,28,,,NA,-8,,2016,,2016-02-28 04:00:00,,,3012216.2016.2.28.4,AB,25,24.1,71,,,-2.5,,,2016-02-28T11:00:00
-113.57944444444445,53.31,92.54,5,Généralement dégagé,7,2,28,-7.6,,2016,EDMONTON INTL A,,3012216,2,28,,,Mainly Clear,-6,,2016,,2016-02-28 05:00:00,,,3012216.2016.2.28.5,AB,27,24.1,70,,,-2.9,,,2016-02-28T12:00:00
-113.57944444444445,53.31,92.53,6,ND,12,2,28,-8.0,,2016,EDMONTON INTL A,,3012216,2,28,,,NA,-8,,2016,,2016-02-28 06:00:00,,,3012216.2016.2.28.6,AB,26,24.1,71,,,-3.5,,,2016-02-28T13:00:00
-113.57944444444445,53.31,92.45,7,ND,3,2,28,-8.6,,2016,EDMONTON INTL A,,3012216,2,28,,,NA,-5,,2016,,2016-02-28 07:00:00,,,3012216.2016.2.28.7,AB,24,24.1,68,,,-3.5,,,2016-02-28T14:00:00
-113.57944444444445,53.31,92.47,8,Généralement dégagé,4,2,28,-8.6,,2016,EDMONTON INTL A,,3012216,2,28,,,Mainly Clear,-5,,2016,,2016-02-28 08:00:00,,,3012216.2016.2.28.8,AB,26,24.1,66,,,-3.1,,,2016-02-28T15:00:00
-113.57944444444445,53.31,92.47,9,ND,11,2,28,-7.3,,2016,EDMONTON INTL A,,3012216,2,28,,,NA,-5,,2016,,2016-02-28 09:00:00,,,3012216.2016.2.28.9,AB,28,24.1,64,,,-1.3,,,2016-02-28T16:00:00
-113.57944444444445,53.31,92.5,10,ND,8,2,28,-6.0,,2016,EDMONTON INTL A,,3012216,2,28,,,NA,-3,,2016,,2016-02-28 10:00:00,,,3012216.2016.2.28.10,AB,31,24.1,65,,,-0.2,,,2016-02-28T17:00:00
-113.57944444444445,53.31,92.54,11,Généralement dégagé,25,2,28,-3.3,,2016,EDMONTON INTL A,,3012216,2,28,,,Mainly Clear,,,2016,,2016-02-28 11:00:00,,,3012216.2016.2.28.11,AB,5,24.1,75,,,0.6,,,2016-02-28T18:00:00
-113.57944444444445,53.31,92.61,12,ND,21,2,28,-3.3,,2016,EDMONTON INTL A,,3012216,2,28,,,NA,-7,,2016,,2016-02-28 12:00:00,,,3012216.2016.2.28.12,AB,3,16.1,86,,,-1.2,,,2016-02-28T19:00:00
-113.57944444444445,53.31,92.65,13,Neige,26,2,28,-4.1,,2016,EDMONTON INTL A,,3012216,2,28,,,Snow,-9,,2016,,2016-02-28 13:00:00,,,3012216.2016.2.28.13,AB,4,12.9,87,,,-2.2,,,2016-02-28T20:00:00
-113.57944444444445,53.31,92.67,14,Nuageux,32,2,28,-6.1,,2016,EDMONTON INTL A,,3012216,2,28,,,Cloudy,-12,,2016,,2016-02-28 14:00:00,,,3012216.2016.2.28.14,AB,4,24.1,87,,,-4.2,,,2016-02-28T21:00:00
-113.57944444444445,53.31,92.69,15,ND,30,2,28,-8.0,,2016,EDMONTON INTL A,,3012216,2,28,,,NA,-14,,2016,,2016-02-28 15:00:00,,,3012216.2016.2.28.15,AB,5,24.1,86,,,-6.0,,,2016-02-28T22:00:00
-113.57944444444445,53.31,92.79,16,ND,22,2,28,-9.2,,2016,EDMONTON INTL A,,3012216,2,28,,,NA,-14,,2016,,2016-02-28 16:00:00,,,3012216.2016.2.28.16,AB,5,24.1,80,,,-6.3,,,2016-02-28T23:00:00
-113.57944444444445,53.31,92.79,17,Neige,26,2,29,-9.9,,2016,EDMONTON INTL A,,3012216,2,28,,,Snow,-14,,2016,,2016-02-28 17:00:00,,,3012216.2016.2.28.17,AB,7,19.3,75,,,-6.2,,,2016-02-29T00:00:00
-113.57944444444445,53.31,92.85,18,ND,26,2,29,-11.7,,2016,EDMONTON INTL A,,3012216,2,28,,,NA,-16,,2016,,2016-02-28 18:00:00,,,3012216.2016.2.28.18,AB,8,24.1,74,,,-7.8,,,2016-02-29T01:00:00
-113.57944444444445,53.31,92.91,19,ND,31,2,29,-14.5,,2016,EDMONTON INTL A,,3012216,2,28,,,NA,-19,,2016,,2016-02-28 19:00:00,,,3012216.2016.2.28.19,AB,7,24.1,67,,,-9.4,,,2016-02-29T02:00:00
-113.57944444444445,53.31,92.95,20,Neige,29,2,29,-18.6,,2016,EDMONTON INTL A,,3012216,2,28,,,Snow,-20,,2016,,2016-02-28 20:00:00,,,3012216.2016.2.28.20,AB,7,24.1,53,,,-10.8,,,2016-02-29T03:00:00
-113.57944444444445,53.31,93.01,21,Neige,23,2,29,-15.7,,2016,EDMONTON INTL A,,3012216,2,28,,,Snow,-21,,2016,,2016-02-28 21:00:00,,,3012216.2016.2.28.21,AB,9,6.4,73,,,-11.8,,,2016-02-29T04:00:00
-113.57944444444445,53.31,93.03,22,Neige,27,2,29,-15.4,,2016,EDMONTON INTL A,,3012216,2,28,,,Snow,-22,,2016,,2016-02-28 22:00:00,,,3012216.2016.2.28.22,AB,10,9.7,76,,,-12.0,,,2016-02-29T05:00:00
-113.57944444444445,53.31,93.07,23,"Neige,Poudrerie élevée",26,2,29,-16.3,,2016,EDMONTON INTL A,,3012216,2,28,,,"Snow,Blowing Snow",-23,,2016,,2016-02-28 23:00:00,,,3012216.2016.2.28.23,AB,11,3.2,76,,,-12.9,,,2016-02-29T06:00:00
-113.57944444444445,53.31,93.05,0,"Neige,Poudrerie élevée",27,2,29,-16.0,,2016,EDMONTON INTL A,,3012216,2,29,,,"Snow,Blowing Snow",-23,,2016,,2016-02-29 00:00:00,,,3012216.2016.2.29.0,AB,11,3.2,80,,,-13.2,,,2016-02-29T07:00:00
-113.57944444444445,53.31,93.05,1,"Neige,Poudrerie élevée",29,2,29,-16.5,,2016,EDMONTON INTL A,,3012216,2,29,,,"Snow,Blowing Snow",-24,,2016,,2016-02-29 01:00:00,,,3012216.2016.2.29.1,AB,12,3.2,80,,,-13.7,,,2016-02-29T08:00:00
-113.57944444444445,53.31,93.07,2,"Neige,Poudrerie élevée",25,2,29,-17.3,,2016,EDMONTON INTL A,,3012216,2,29,,,"Snow,Blowing Snow",-24,,2016,,2016-02-29 02:00:00,,,3012216.2016.2.29.2,AB,12,3.2,79,,,-14.4,,,2016-02-29T09:00:00
-113.57944444444445,53.31,93.07,3,"Neige,Poudrerie élevée",26,2,29,-17.5,,2016,EDMONTON INTL A,,3012216,2,29,,,"Snow,Blowing Snow",-25,,2016,,2016-02-29 03:00:00,,,3012216.2016.2.29.3,AB,12,6.4,79,,,-14.6,,,2016-02-29T10:00:00
-113.57944444444445,53.31,93.05,4,"Neige,Poudrerie élevée",26,2,29,-17.8,,2016,EDMONTON INTL A,,3012216,2,29,,,"Snow,Blowing Snow",-25,,2016,,2016-02-29 04:00:00,,,3012216.2016.2.29.4,AB,13,16.1,77,,,-14.6,,,2016-02-29T11:00:00
-113.57944444444445,53.31,93.07,5,"Neige,Poudrerie élevée",26,2,29,-17.6,,2016,EDMONTON INTL A,,3012216,2,29,,,"Snow,Blowing Snow",-25,,2016,,2016-02-29 05:00:00,,,3012216.2016.2.29.5,AB,12,19.3,77,,,-14.4,,,2016-02-29T12:00:00
-113.57944444444445,53.31,93.08,6,"Neige,Poudrerie élevée",24,2,29,-17.3,,2016,EDMONTON INTL A,,3012216,2,29,,,"Snow,Blowing Snow",-24,,2016,,2016-02-29 06:00:00,,,3012216.2016.2.29.6,AB,12,8.1,78,,,-14.3,,,2016-02-29T13:00:00
-113.57944444444445,53.31,93.09,7,"Neige,Poudrerie élevée",26,2,29,-17.7,,2016,EDMONTON INTL A,,3012216,2,29,,,"Snow,Blowing Snow",-25,,2016,,2016-02-29 07:00:00,,,3012216.2016.2.29.7,AB,13,6.4,77,,,-14.5,,,2016-02-29T14:00:00
-113.57944444444445,53.31,93.14,8,"Neige,Poudrerie élevée",21,2,29,-18.0,,2016,EDMONTON INTL A,,3012216,2,29,,,"Snow,Blowing Snow",-24,,2016,,2016-02-29 08:00:00,,,3012216.2016.2.29.8,AB,13,9.7,77,,,-14.8,,,2016-02-29T15:00:00
-113.57944444444445,53.31,93.18,9,"Neige,Poudrerie élevée",22,2,29,-17.6,,2016,EDMONTON INTL A,,3012216,2,29,,,"Snow,Blowing Snow",-24,,2016,,2016-02-29 09:00:00,,,3012216.2016.2.29.9,AB,14,24.1,76,,,-14.2,,,2016-02-29T16:00:00
-113.57944444444445,53.31,93.19,10,"Neige,Poudrerie élevée",23,2,29,-17.1,,2016,EDMONTON INTL A,,3012216,2,29,,,"Snow,Blowing Snow",-23,,2016,,2016-02-29 10:00:00,,,3012216.2016.2.29.10,AB,15,24.1,76,,,-13.7,,,2016-02-29T17:00:00
-113.57944444444445,53.31,93.18,11,Nuageux,19,2,29,-16.5,,2016,EDMONTON INTL A,,3012216,2,29,,,Cloudy,-21,,2016,,2016-02-29 11:00:00,,,3012216.2016.2.29.11,AB,15,24.1,75,,,-12.9,,,2016-02-29T18:00:00
-113.57944444444445,53.31,93.17,12,ND,17,2,29,-15.6,,2016,EDMONTON INTL A,,3012216,2,29,,,NA,-19,,2016,,2016-02-29 12:00:00,,,3012216.2016.2.29.12,AB,15,24.1,72,,,-11.5,,,2016-02-29T19:00:00
-113.57944444444445,53.31,93.15,13,ND,16,2,29,-15.1,,2016,EDMONTON INTL A,,3012216,2,29,,,NA,-17,,2016,,2016-02-29 13:00:00,,,3012216.2016.2.29.13,AB,16,24.1,69,,,-10.4,,,2016-02-29T20:00:00
-113.57944444444445,53.31,93.14,14,Généralement nuageux,12,2,29,-14.4,,2016,EDMONTON INTL A,,3012216,2,29,,,Mostly Cloudy,-15,,2016,,2016-02-29 14:00:00,,,3012216.2016.2.29.14,AB,15,24.1,68,,,-9.5,,,2016-02-29T21:00:00
-113.57944444444445,53.31,93.14,15,ND,14,2,29,-13.9,,2016,EDMONTON INTL A,,3012216,2,29,,,NA,-15,,2016,,2016-02-29 15:00:00,,,3012216.2016.2.29.15,AB,15,24.1,68,,,-9.0,,,2016-02-29T22:00:00
-113.57944444444445,53.31,93.14,16,ND,14,2,29,-12.8,,2016,EDMONTON INTL A,,3012216,2,29,,,NA,-14,,2016,,2016-02-29 16:00:00,,,3012216.2016.2.29.16,AB,17,24.1,69,,,-8.1,,,2016-02-29T23:00:00
-113.57944444444445,53.31,93.1,17,Nuageux,14,3,1,-12.1,,2016,EDMONTON INTL A,,3012216,2,29,,,Cloudy,-14,,2016,,2016-02-29 17:00:00,,,3012216.2016.2.29.17,AB,17,24.1,71,,,-7.7,,,2016-03-01T00:00:00
-113.57944444444445,53.31,93.07,18,ND,13,3,1,-11.6,,2016,EDMONTON INTL A,,3012216,2,29,,,NA,-13,,2016,,2016-02-29 18:00:00,,,3012216.2016.2.29.18,AB,17,24.1,72,,,-7.4,,,2016-03-01T01:00:00
-113.57944444444445,53.31,93.08,19,ND,9,3,1,-10.9,,2016,EDMONTON INTL A,,3012216,2,29,,,NA,-12,,2016,,2016-02-29 19:00:00,,,3012216.2016.2.29.19,AB,18,24.1,77,,,-7.5,,,2016-03-01T02:00:00
-113.57944444444445,53.31,93.08,20,Averses de neige,5,3,1,-9.9,,2016,EDMONTON INTL A,,3012216,2,29,,,Snow Showers,-9,,2016,,2016-02-29 20:00:00,,,3012216.2016.2.29.20,AB,21,24.1,79,,,-6.8,,,2016-03-01T03:00:00
-113.57944444444445,53.31,93.07,21,Averses de neige,7,3,1,-8.6,,2016,EDMONTON INTL A,,3012216,2,29,,,Snow Showers,-9,,2016,,2016-02-29 21:00:00,,,3012216.2016.2.29.21,AB,23,12.9,82,,,-6.0,,,2016-03-01T04:00:00
-113.57944444444445,53.31,93.08,22,Neige,9,3,1,-7.5,,2016,EDMONTON INTL A,,3012216,2,29,,,Snow,-9,,2016,,2016-02-29 22:00:00,,,3012216.2016.2.29.22,AB,27,19.3,85,,,-5.4,,,2016-03-01T05:00:00
-113.57944444444445,53.31,93.06,23,Nuageux,9,3,1,-7.7,,2016,EDMONTON INTL A,,3012216,2,29,,,Cloudy,-9,,2016,,2016-02-29 23:00:00,,,3012216.2016.2.29.23,AB,27,24.1,80,,,-4.8,,,2016-03-01T06:00:00
-113.57944444444445,53.31,93.07,0,ND,11,3,1,-8.1,,2016,EDMONTON INTL A,,3012216,3,1,,,NA,-10,,2016,,2016-03-01 00:00:00,,,3012216.2016.3.1.0,AB,27,24.1,80,,,-5.2,,,2016-03-01T07:00:00
-113.57944444444445,53.31,93.11,1,ND,12,3,1,-7.2,,2016,EDMONTON INTL A,,3012216,3,1,,,NA,-9,,2016,,2016-03-01 01:00:00,,,3012216.2016.3.1.1,AB,27,24.1,79,,,-4.1,,,2016-03-01T08:00:00
-113.57944444444445,53.31,93.11,2,Généralement dégagé,6,3,1,-9.4,,2016,EDMONTON INTL A,,3012216,3,1,,,Mainly Clear,-10,,2016,,2016-03-01 02:00:00,,,3012216.2016.3.1.2,AB,25,24.1,84,,,-7.1,,,2016-03-01T09:00:00
-113.57944444444445,53.31,93.06,3,ND,7,3,1,-10.1,,2016,EDMONTON INTL A,,3012216,3,1,,,NA,-12,,2016,,2016-03-01 03:00:00,,,3012216.2016.3.1.3,AB,19,24.1,88,,,-8.5,,,2016-03-01T10:00:00
-113.57944444444445,53.31,93.06,4,ND,8,3,1,-12.2,,2016,EDMONTON INTL A,,3012216,3,1,,,NA,-16,,2016,,2016-03-01 04:00:00,,,3012216.2016.3.1.4,AB,20,24.1,90,,,-10.9,,,2016-03-01T11:00:00
-113.57944444444445,53.31,93.05,5,Dégagé,7,3,1,-12.0,,2016,EDMONTON INTL A,,3012216,3,1,,,Clear,-15,,2016,,2016-03-01 05:00:00,,,3012216.2016.3.1.5,AB,21,24.1,89,,,-10.5,,,2016-03-01T12:00:00
-113.57944444444445,53.31,93.04,6,ND,5,3,1,-12.1,,2016,EDMONTON INTL A,,3012216,3,1,,,NA,-14,,2016,,2016-03-01 06:00:00,,,3012216.2016.3.1.6,AB,19,24.1,91,,,-10.9,,,2016-03-01T13:00:00
-113.57944444444445,53.31,93.02,7,ND,7,3,1,-15.7,,2016,EDMONTON INTL A,,3012216,3,1,,,NA,-19,,2016,,2016-03-01 07:00:00,,,3012216.2016.3.1.7,AB,21,24.1,90,,,-14.4,,,2016-03-01T14:00:00
-113.57944444444445,53.31,92.97,8,Généralement dégagé,8,3,1,-14.8,,2016,EDMONTON INTL A,,3012216,3,1,,,Mainly Clear,-18,,2016,,2016-03-01 08:00:00,,,3012216.2016.3.1.8,AB,20,24.1,89,,,-13.3,,,2016-03-01T15:00:00
